Date,SPY,VAW,VCR,VDC,VDE,VFH,VGT,VHT,VIS,VNQ,VOX,VPU,^VIX
2010-05-13,87.14404296875,51.61245346069336,44.92673110961914,46.104583740234375,53.37345504760742,23.455223083496094,48.416236877441406,43.185977935791016,46.45158386230469,28.043216705322266,40.2016716003418,37.996360778808594,26.68000030517578
2010-05-14,85.56629943847656,50.24121856689453,44.05858612060547,45.6621208190918,52.20846176147461,22.833797454833984,47.3433952331543,42.44413757324219,45.41374588012695,27.15370750427246,39.71403884887695,37.65922164916992,31.239999771118164
2010-05-17,85.61138153076172,50.113834381103516,44.38414001464844,46.044246673583984,51.71824645996094,22.848243713378906,47.44721221923828,42.507957458496094,45.29582214355469,27.190990447998047,40.072601318359375,37.742027282714844,30.84000015258789
2010-05-18,84.44686126708984,49.40949249267578,43.54937744140625,45.856536865234375,51.24717712402344,22.234041213989258,46.7117919921875,42.220794677734375,44.73755645751953,26.503902435302734,39.82159423828125,37.3279914855957,33.54999923706055
2010-05-19,83.96601867675781,49.08729934692383,43.24052047729492,45.7358512878418,50.655128479003906,22.212366104125977,46.40896987915039,42.085201263427734,44.006351470947266,26.25889015197754,39.56344985961914,37.0145263671875,35.31999969482422
2010-05-20,80.79553985595703,46.78689956665039,41.495880126953125,44.24752426147461,48.350616455078125,21.164609909057617,44.72184371948242,40.56961441040039,41.954254150390625,24.91132354736328,38.20809555053711,35.725101470947266,45.790000915527344
2010-05-21,81.9750747680664,47.91086959838867,42.205421447753906,44.44194793701172,49.2227783203125,21.865530014038086,45.19770812988281,40.697242736816406,42.64615249633789,25.7475528717041,38.4304084777832,35.86704635620117,40.099998474121094
2010-05-24,80.9232406616211,47.22150802612305,41.9049072265625,44.05982208251953,48.038665771484375,21.30913734436035,44.90354537963867,40.60950469970703,41.985694885253906,25.172317504882812,38.251102447509766,35.5831413269043,38.31999969482422
2010-05-25,81.0058822631836,47.731040954589844,42.213768005371094,43.66426467895508,48.038665771484375,21.43198013305664,44.8170166015625,40.394134521484375,41.954254150390625,25.374719619750977,38.38020706176758,35.352474212646484,34.61000061035156
2010-05-26,80.5175552368164,47.57368469238281,42.088558197021484,43.342472076416016,48.146881103515625,21.330814361572266,44.50555419921875,40.2904167175293,42.127227783203125,25.321455001831055,38.035987854003906,35.34064865112305,35.02000045776367
